"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1910749237564117099","Fri Apr 11 23:05:31 +0000 2025","0","@Sansanonymous @txtanakbioskop jdi layar jumbo pagul komang Q2 bkl berkurang gegara ada dua film itu blm lagi film indo lainnya yg tyg bareng jga ama dua film itu","1910831605834219951","","rhinolikrys","in","","0","0","0","https://x.com/rhinolikrys/status/1910831605834219951","560027429","rhinolikrys"
"1910831374723920310","Fri Apr 11 23:04:35 +0000 2025","0","Nonton #JUMBO #jumbofilm with ponakan. Sebagai pecinta film animasi/kartun Bangga bgt Indonesia bisa buat film animasi bagus gini. Terimakasih untuk @Adriandhy dan 400+ animator Indonesia serta para pengisi suara di film ini. https://t.co/75c6fhqrmW","1910831374723920310","https://pbs.twimg.com/media/GoSi-jCaIAAGsSX.jpg","","in","","0","0","0","https://x.com/sunrzh/status/1910831374723920310","1378207613574279172","sunrzh"
"1910829542651949506","Fri Apr 11 22:57:19 +0000 2025","0","Banyak banget pro kontra film animasi Jumbo. Ada yg bahas opininya terkait oke gak ya buat anak di bawah 7 tahun ada yg bilang gak oke ada yg bilang oke2 aja. Banyak deh opininya.","1910829542651949506","","","in","Bandung","0","1","0","https://x.com/sariwd/status/1910829542651949506","190877784","sariwd"
"1910828291541615091","Fri Apr 11 22:52:20 +0000 2025","0","Wishlist kaos band cuma jersey polkadots tapi gak kebeli beli...","1910828291541615091","","","in","Sidanegara - Berkoh - Tlogomas","0","0","0","https://x.com/sanjaiko/status/1910828291541615091","145938187","sanjaiko"
"1910828259052560787","Fri Apr 11 22:52:13 +0000 2025","0","gila jumbo bener bener sekeren itu suka banget sama animasinya yang super keren dan sedih banget pas scene atta sama kakanya terus pas mereka pentas plisss banyakin film gini suka bangett️","1910828259052560787","","","in","","0","1","0","https://x.com/hfdzhind/status/1910828259052560787","1785286248149741568","hfdzhind"
"1909989201065705671","Fri Apr 11 22:51:17 +0000 2025","0","@c_eceh Ngeri ye... ","1910828024615805000","","c_eceh","in","Sidanegara - Berkoh - Tlogomas","0","0","0","https://x.com/sanjaiko/status/1910828024615805000","145938187","sanjaiko"
"1910827140179955977","Fri Apr 11 22:49:57 +0000 2025","0","Qodrat 2 horor Pabrik Gula horor Norma horor (mertua horor) Komang (horor cinta beda agama) Jumbo (sudah pasti ternyata ini sebenarnya horor dibalut animasi) TAPI 100000000/10 BUAT FILM JUMBO thanks @Adriandhy dan tim ","1910827688782364862","","enthusiasticfam","in","","0","0","0","https://x.com/enthusiasticfam/status/1910827688782364862","1209502657997443076","enthusiasticfam"
"1910827140179955977","Fri Apr 11 22:47:46 +0000 2025","0","Kesimpulan setelah nonton Jumbo: ternyata semua film lebaran 2025 genre nya horor semua #BuzzerJumbo https://t.co/iRih0CGHDO","1910827140179955977","https://pbs.twimg.com/media/GoSfI2oacAA2lLX.jpg","","in","","0","1","0","https://x.com/enthusiasticfam/status/1910827140179955977","1209502657997443076","enthusiasticfam"
"1910620769291559286","Fri Apr 11 22:46:58 +0000 2025","4","@Myyyrn @jumbofilm_id plot hole di sini film ttg keluarga tapi disini ada dua keluarga awal bya sy kira pencarian keluarga jumbo tapi yg dicari adalah keluarga meri keluarga jumbo muncul di akhir doang itulun awalny mencari merry","1910826939788730496","","Myyyrn","in","Cirebon","0","0","0","https://x.com/RikyAbimanyu/status/1910826939788730496","520013591","RikyAbimanyu"
"1910813873684279538","Fri Apr 11 22:45:51 +0000 2025","0","@tanyakanrl aku pernah gini sama temen kita barengan ke bioskopnya ambil jam film yang sama dengan film yang berbeda. misal aku nonton jumbo dia nonton pabrik gula","1910826660473229599","","tanyakanrl","in","Edinburgh, Scotland","0","0","0","https://x.com/astrophilzs/status/1910826660473229599","1704074367855128577","astrophilzs"
