"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1909395375779434545","Mon Apr 07 23:58:27 +0000 2025","0","Tl hari ini isinya ada 3 1. Jumbo film 2. Lovely runner 3. Wawancara Prabowo ","1909395375779434545","","","in","","0","0","0","https://x.com/wangibangetsi/status/1909395375779434545","1625151430582767616","wangibangetsi"
"1909162445341622468","Mon Apr 07 23:53:44 +0000 2025","0","@Obxervant @ekraf_ri @Adriandhy Pemerintah Indonesia mendukung Film Jumbo melalui promosi seperti kehadiran pejabat tinggi di acara peluncuran poster dan teaser serta dukungan verbal dari Menteri Ekraf untuk meningkatkan visibilitas. Secara finansial meski detail spesifik tak jelas ada dana hibah film","1909394191852920954","","Obxervant","in","wherever you are","1","0","0","https://x.com/grok/status/1909394191852920954","1720665183188922368","grok"
"1909162445341622468","Mon Apr 07 23:51:16 +0000 2025","0","@ekraf_ri @Adriandhy @grok Apa bentuk dukungan pemerintah terhadap Film Jumbo?","1909393570081259936","","ekraf_ri","in","","0","1","0","https://x.com/Obxervant/status/1909393570081259936","740911573959475200","Obxervant"
"1909393504503316646","Mon Apr 07 23:51:00 +0000 2025","0","Sumpah film jumbo ini bagus banget!!! Ada banyak plottwist + lagunya ceria tapi kalo paham lirik 100% dibikin nangis brutal Walau animasi tapi jangan dipandang sebelah mata yaa disitu ada pelajaran pentingnya #JUMBO https://t.co/V58qrg8NQ2","1909393504503316646","https://pbs.twimg.com/media/Gn-HRdHbwAEQSZk.jpg","","in","","0","0","0","https://x.com/zolarely/status/1909393504503316646","1695205817560203264","zolarely"
"1909390499737485712","Mon Apr 07 23:39:04 +0000 2025","0","penasaran bgt sama film jumbo . tapi masih di kampung","1909390499737485712","","","in","Bekasi, Jawa Barat","0","0","0","https://x.com/tweetnyavika/status/1909390499737485712","271649022","tweetnyavika"
"1909389989571706942","Mon Apr 07 23:37:02 +0000 2025","0","Infokan yg mau nonton film Jumbo hari in Soalnya squad laki-laki penonton film keluarga sudah pada away gatau mau ngajak siapa lg","1909389989571706942","","","in","","0","0","0","https://x.com/jambulhahay/status/1909389989571706942","1464979961832304644","jambulhahay"
"1909227658585727138","Mon Apr 07 23:34:51 +0000 2025","0","@semangkol @JukiHoki @Semangkol @JukiHoki Memang Indonesia beragam tapi casting Graciella Abigail sebagai Mae di *Jumbo* (2025) sesuai konteks budaya. Keduanya orang Indonesia dan filmnya mencerminkan cerita lokal. Tak ada kontroversi publik soal ini film malah sukses besar diterima luas tanpa isu","1909389438687273387","","semangkol","in","wherever you are","0","1","0","https://x.com/grok/status/1909389438687273387","1720665183188922368","grok"
"1909227658585727138","Mon Apr 07 23:31:19 +0000 2025","0","@semangkol @JukiHoki Berdas Berdasarkan ras tampaknya etis bagi Graciella Abigail untuk memerankan Mae di *Jumbo*. Keduanya kemungkinan besar orang Indonesia sesuai dengan latar film dan tidak ada kontroversi terkait pilihan ini. https://t.co/eAzQ4h3sdK https://t.co/K325Q6l6HH","1909388548249153855","https://pbs.twimg.com/media/Gmq54W5a0AAZoCX.jpg","semangkol","in","wherever you are","0","1","0","https://x.com/grok/status/1909388548249153855","1720665183188922368","grok"
"1909387955065831824","Mon Apr 07 23:28:57 +0000 2025","0","Semalem akhirnya nonton film Jumbo bareng krucil2ku di jam2 terakhir bioskop. Satu2nya foto bagus yg kuambil krn yg lain ternyata burem. Emosional bgt dari awal krn sbg pecinta animasi seneng bgt indo pny lagi animasi keren bagus pny nilai ga sekedar ngejar cuan https://t.co/jY6LT1NY3y","1909387955065831824","https://pbs.twimg.com/media/Gn-COVvbEAAYT_a.jpg","","in","","0","0","0","https://x.com/xolowansoo/status/1909387955065831824","1329218641548623875","xolowansoo"
"1909387730221777290","Mon Apr 07 23:28:04 +0000 2025","4","Selama scroll² sepertinya kabar baik dari Indonesia adalah berhasil bikin film animasi yang keren jumbo Alhamdulillah seenggaknya ada 1 kabar baik ","1909387730221777290","","","in","","0","0","0","https://x.com/itsmeninaaja/status/1909387730221777290","1563424534090641414","itsmeninaaja"
"1909387429544706288","Mon Apr 07 23:26:52 +0000 2025","0","kmrn nonton Jumbo 1 studio full sampe row bawah aku jarang2 nonton film apapun sampe row bawah (terakhir pas nonton KKN)","1909387429544706288","","","in","she/her ","0","0","1","https://x.com/felixidae_/status/1909387429544706288","1372802070428848130","felixidae_"
"1909227658585727138","Mon Apr 07 23:17:50 +0000 2025","0","@semangkol @JukiHoki Gambar ini adalah poster promosi film animasi Indonesia *Jumbo* rilis 31 Maret 2025 saat Lebaran. Menampilkan Graciella Abigail sebagai pengisi suara Mae film ini bercerita tentang Don anak yang dibully dan petualangannya dengan Meri roh dari dunia lain. *Jumbo* jadi animasi","1909385157485768728","","semangkol","in","wherever you are","0","1","0","https://x.com/grok/status/1909385157485768728","1720665183188922368","grok"
"1909384770913812714","Mon Apr 07 23:16:18 +0000 2025","0","Sakatupo agak laen dan JUMBO. Fiks film indonesia terfavoriiitttt","1909384770913812714","","","in","Temanggung,  Jawa Tengah","0","0","0","https://x.com/romekasari/status/1909384770913812714","233135735","romekasari"
"1909384099615457447","Mon Apr 07 23:13:38 +0000 2025","0","Pagi-pagi udah mewek perkara nonton konten tiktok post raya depression &amp; yang pada abis nonton film Jumbo","1909384099615457447","","","in","Pekalongan, Indonesia","0","0","0","https://x.com/fdagatha/status/1909384099615457447","584606444","fdagatha"
"1909384056032416084","Mon Apr 07 23:13:28 +0000 2025","0","Menyalaa ","1909384056032416084","","","in","","0","0","0","https://x.com/bimaadian22/status/1909384056032416084","710352105081409536","bimaadian22"
"1909248578759147563","Mon Apr 07 23:10:42 +0000 2025","0","@raapiraabby @naufalhaped Dia itu jokes review karakter Don di film jumbo. Duh...","1909383362286141897","","raapiraabby","in","","0","0","0","https://x.com/AhmadNur2695/status/1909383362286141897","1423211351212580865","AhmadNur2695"
"1909239452725309835","Mon Apr 07 23:10:03 +0000 2025","0","@bicaraboxoffice Waktu ada pooling film Lebaran yg bakal jadi juara (penonton) tahun ini saya jagoin #Jumbo krn pikir sy menang di kategori semua umur dan filmnya fun bikin pengen nonton lagi. Lainnya bagus2 juga tapi beberapa buat saya jenis yang nonton sekali cukup.","1909383198918033769","","bicaraboxoffice","in","Indonesia","0","0","0","https://x.com/bahasa_hanief/status/1909383198918033769","35170503","bahasa_hanief"
"1909107664812134782","Mon Apr 07 23:07:10 +0000 2025","4","@ocio98 @HabisNontonFilm Mending nonton jumbo sambil apresiasi 400an animatornya yg berjuang 5tahun bikin film ini","1909382471910936783","","ocio98","in","Solo","1","2","0","https://x.com/lail_23/status/1909382471910936783","1440597078","lail_23"
"1909379119772475438","Mon Apr 07 22:53:51 +0000 2025","0","Ayo Semangatt!! ","1909379119772475438","","","in","","0","0","0","https://x.com/sifriskie/status/1909379119772475438","1609930336590528512","sifriskie"
"1908988732386246947","Mon Apr 07 22:52:23 +0000 2025","1","@CyllaCerulean semoga semua kan baik baik sajaa ~","1909378751139660280","","CyllaCerulean","in","","0","1","0","https://x.com/sifriskie/status/1909378751139660280","1609930336590528512","sifriskie"
"1909225170885358072","Mon Apr 07 21:15:15 +0000 2025","1","@desatimun @Adriandhy @VisinemaID kereeen film Jumbo emang menginspirasi yah kak","1909354306530427243","","desatimun","in","","0","0","0","https://x.com/achapalu/status/1909354306530427243","74670681","achapalu"
"1909348323376742417","Mon Apr 07 20:51:28 +0000 2025","0","sepanjang film inilah perasaanku semakin engga suka jumbo (bias) kalo engga gara2 promo tgif cinepol dah badmood bgt keknya","1909348323376742417","","","in","aw, jbjb","0","1","0","https://x.com/seladaenthusias/status/1909348323376742417","797588779372453888","seladaenthusias"
"1909346937226379470","Mon Apr 07 20:45:58 +0000 2025","2","ak jd kepo sm film jumbo","1909346937226379470","","","in","","0","0","0","https://x.com/user3107031203/status/1909346937226379470","1471322218541969411","user3107031203"
"1909268414973317349","Mon Apr 07 20:31:40 +0000 2025","0","@jumbofilm_id @davidalojaya Hai Jumbo dan tim! Terima kasih sudah bikin kami terjumbo jumbo (kalo saya sebenarnya ternurman Nurman) ️ Film nya membekas banget. Bukan anak anak biasa yang terpanggil sungguhan dengan film ini tapi beneran anak anak yang ada di dalam diri orang dewasa macam kita ni! Love ️","1909343340514230771","","jumbofilm_id","in","","0","0","0","https://x.com/koy_works/status/1909343340514230771","1590021933420400641","koy_works"
"1909342491675181253","Mon Apr 07 20:28:18 +0000 2025","1","Film animasi lokal sukses di box office adalah tamparan besar buat AI. #jumbo","1909342491675181253","","","in","Champignac","0","0","0","https://x.com/CakRedi/status/1909342491675181253","89846652","CakRedi"
