"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1908308203953393801","Fri Apr 04 23:58:25 +0000 2025","0","Film Jumbo hadir disaat AI sudah semakin gila. Harapannya ini ga akan jadi pukulan buat Industri animasi negeri yang mulai menggeliat tapi jadi potensi kolaborasi yang hebat di masa depan.","1908308203953393801","","","in","","0","0","0","https://x.com/ketuasemut/status/1908308203953393801","1276148027317723137","ketuasemut"
"1908307024548712955","Fri Apr 04 23:53:43 +0000 2025","1","guys ayo ramein film jumbo animasi nya keren banget sama banyak adegan jg bikin aku ketawa belom lagi plotnya asik banget beneran aku waktu nonton beneran gk bosen sama sekali yok ges dukung artist lokal (abis ditawarin nonton kedua kalinya)","1908307024548712955","","","in","minor ﹒⪩⪨﹒ ","0","0","0","https://x.com/kagamiune/status/1908307024548712955","861416869613289473","kagamiune"
"1908306562244108584","Fri Apr 04 23:51:53 +0000 2025","2","Aku terjumbo jumbo! Bener bener ngobatin innerchild nonton film ini #FilmJUMBO https://t.co/6cXETOoJBX","1908306562244108584","https://pbs.twimg.com/media/GnuqrLwbsAAaYOJ.jpg","","in","","0","2","0","https://x.com/OshitaPyomp/status/1908306562244108584","1492013944093155332","OshitaPyomp"
"1908197000144949604","Fri Apr 04 23:51:42 +0000 2025","57","@jumbofilm_id @Adriandhy Iyess sekalian proses dubbingnya yaa plisss","1908306516907872519","","jumbofilm_id","in","","0","0","0","https://x.com/mel_abdillah/status/1908306516907872519","1103254213604196352","mel_abdillah"
"1908306434443600191","Fri Apr 04 23:51:23 +0000 2025","0","ngeliat akhirnya potensi para animator indo dibuktikan dengan film animasi jumbo itu ngebuat gw jadi menggebu gebu jga. jadi semacam kayak game changer buat industri animasi yang sepertinya film (bukan animasi) juga sudah masuk/melewati tahap itu.","1908306434443600191","","","in","Cirebon, Jawa Barat","0","2","0","https://x.com/Mataharihitam__/status/1908306434443600191","1105633085960290305","Mataharihitam__"
"1908306088551997822","Fri Apr 04 23:50:00 +0000 2025","0","Pantesan lagu-lagu di film jumbo relate sama yg udah tua kaya aku","1908306088551997822","","","in","","0","0","0","https://x.com/custardchios/status/1908306088551997822","1194543333906907136","custardchios"
"1908226397279314190","Fri Apr 04 23:46:03 +0000 2025","0","@swandeity kakak rate film jumbo nya dong aku maju mundur buat nonton","1908305092220248472","","swandeity","in","Miyugo","0","1","0","https://x.com/Katzchon/status/1908305092220248472","1832663260862279681","Katzchon"
"1908303725476852054","Fri Apr 04 23:40:37 +0000 2025","0","Pengen nonton film jumbo","1908303725476852054","","","in","Indonesia","0","0","0","https://x.com/Staradx_/status/1908303725476852054","1067088854803374080","Staradx_"
"1908302445660512276","Fri Apr 04 23:35:32 +0000 2025","0","AYOO NONTON FILM JUMBO ceritanya bagus bgttt!! lagunya jg enak semuaa","1908302445660512276","","","in","Ravenclaw","0","0","0","https://x.com/LJCovv/status/1908302445660512276","4852349840","LJCovv"
"1908302341583069690","Fri Apr 04 23:35:07 +0000 2025","0","pada nonton film jumbo gih biar lama di bioskop dari saya yang belum sempet nongton","1908302341583069690","","","in","nomaden","0","0","0","https://x.com/mootqi/status/1908302341583069690","614097998","mootqi"
