"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1910471371442053167","Thu Apr 10 23:14:04 +0000 2025","1","Selamat pagi kak mau ngasih saran kalau sekiranya berkenan setelah penayangan di bioskop selesai tolong masukin film jumbo ke netflix atau platform streaming lainnya ya kak mau rewatch berulang-ulang karena sebagus itu thanks kak! @Adriandhy @VisinemaID @jumbofilm_id","1910471371442053167","","","in","ugm","0","0","0","https://x.com/scientcist/status/1910471371442053167","1559512457353170947","scientcist"
"1909890033492050166","Thu Apr 10 23:10:02 +0000 2025","0","@rzakumar Orang yang ngritik jumbo film musyrik tuh aku yakin juga ga nonton nusa Rara sih.","1910470356206575946","","rzakumar","in","Jakarta Capital Region","0","1","0","https://x.com/jolentaorb/status/1910470356206575946","278040168","jolentaorb"
"1910221046080557343","Thu Apr 10 23:09:10 +0000 2025","0","@clvdieeu jumbo w nonton komang sepanjang film kek gk ada rasa salting gak ada exitednya","1910470137784000840","","clvdieeu","in","","0","1","0","https://x.com/Jehanrypt_/status/1910470137784000840","1338077302752612352","Jehanrypt_"
"1910469776809636101","Thu Apr 10 23:07:44 +0000 2025","1","Bulan April 2025 Kamis 10 April Akhirnya ada film baru meski hanya 1 film dan itu harus menunggu hingga minggu ke-2. Tayang : 1. Pinjam 100 The Movie 🆕 2. Jumbo 3. Komang 4. Norma 5. Pabrik Gula 6. Pabrik Gula Uncut 7. Qodrat 2 #Semarang #kofindo","1910469776809636101","","","in","Semarang - Indonesia","0","0","2","https://x.com/Kofindo/status/1910469776809636101","551700617","Kofindo"
"1910469227305460180","Thu Apr 10 23:05:33 +0000 2025","0","Apasih hidup iki gk jelas poll. Kemarin nemu baju lama trs tbtb kyk ini klo dibuat jalan sama dia cocok . Trs barusan pingin nonton film tbtb bgtt kyk pingin nonton jumbo sama dia KEKK NGAPAIN????","1910469227305460180","","","in","","0","1","0","https://x.com/bibbletreasure/status/1910469227305460180","1356260836629749761","bibbletreasure"
"1910467116391891385","Thu Apr 10 22:57:09 +0000 2025","5","ini ga ada yg ngebahas Meri dan keluarganya di film Jumbo adalah korban pembantaian Masa Bersiap 1945-1947 ?","1910467116391891385","","","in","Bandung, Jawa Barat","1","1","1","https://x.com/sylmisalamun/status/1910467116391891385","71216871","sylmisalamun"
"1910467010091507827","Thu Apr 10 22:56:44 +0000 2025","0","film JUMBO unexpected bagus bgt","1910467010091507827","","","in","virgo only","0","0","0","https://x.com/dowooneaJ/status/1910467010091507827","1733820718901821440","dowooneaJ"
"1906547898961252439","Thu Apr 10 22:56:35 +0000 2025","0","[Hari 11#] Jadwal pemutaran film Jumbo Kamis (10/4): Mangkang 13:55* Java 11:45 12:30 14:00 16:15 18:30 20:45* Central City 12:20 14:20 16:20 18:20 20:20 Citra 12:20 14:20 16:20 18:20 20:20 DP 12:20 14:20 16:20 18:20 20:20 Paragon 12:20 14:20 16:20 &gt;&gt;","1910466971952636310","","Kofindo","in","Semarang - Indonesia","0","1","2","https://x.com/Kofindo/status/1910466971952636310","551700617","Kofindo"
"1910465881681125651","Thu Apr 10 22:52:15 +0000 2025","0","Bang @Adriandhy saya bikin tulisan tentang Jumbo di Medium kalau berkenan boleh mampir ya. Terima kasih sudah bikin film animasi yang dikerjakan dengan penuh cinta https://t.co/vVYqSUlv7E","1910465881681125651","","","in","Salatiga - Yogyakarta","0","0","0","https://x.com/msekarayu_/status/1910465881681125651","62707745","msekarayu_"
"1910463698029658238","Thu Apr 10 22:43:34 +0000 2025","0","Iri sama yang udah nonton film jumbo.","1910463698029658238","","","in","Linz, Austria","0","0","0","https://x.com/kewervyan/status/1910463698029658238","101745931","kewervyan"
