"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1908964110827753794","Sun Apr 06 19:24:45 +0000 2025","11","jujur sepengen nangis itu waktu tau jumbo tembus 1jt penonton film animasi yang dibuat sm sekian ratus animator indonesia","1908964110827753794","","","in","cakrawala","0","0","1","https://x.com/IVYLOSOPHY/status/1908964110827753794","1257845609500823553","IVYLOSOPHY"
"1908897843735036247","Sun Apr 06 19:20:38 +0000 2025","0","@Adriandhy Hei @grok berapa revenue dan net profit dari film animasi JUMBO karya anak bangsa yang sedang tayang di bioskop ini jika sekarang sudah 1juta penonton.","1908963073446330522","","Adriandhy","in","","0","1","0","https://x.com/kaisarrrrrrr/status/1908963073446330522","153326097","kaisarrrrrrr"
"1908808591760605400","Sun Apr 06 19:18:25 +0000 2025","0","@19ofrin jumbo film apaan dah","1908962518745416095","","19ofrin","in","Kota Surakarta, Jawa Tengah","0","1","0","https://x.com/cuakss86/status/1908962518745416095","1680626149448376320","cuakss86"
"1908962040649277821","Sun Apr 06 19:16:31 +0000 2025","0","FILM JUMBO BAGUSS BANGETT!! W NANGIS KEJER NONTONIN JUMBO. ","1908962040649277821","","","in","","0","0","0","https://x.com/byyybyy17/status/1908962040649277821","1262584228807495681","byyybyy17"
"1908897843735036247","Sun Apr 06 19:05:59 +0000 2025","6","@Adriandhy Gak sia-sia nge-buzzer di rumah &amp; WA group Selamat ya Ryan &amp; team thanks for the hardwork. Makasih udah bikin film yang memudahkan aku bonding time sama si bungsu. 4M views let's goooo #Jumbo #FilmJUMBO","1908959388326613032","","Adriandhy","in","","0","0","2","https://x.com/ariasetia/status/1908959388326613032","124419406","ariasetia"
"1908958486530236762","Sun Apr 06 19:02:24 +0000 2025","0","guys not mark or kpop related tp tadi abis nonton film jumbo BAAAGUS BANGET BYE aku sampe netes sedih : ] dan lagunya omG semua bagus!","1908958486530236762","","","in","Neo City","0","0","0","https://x.com/dearspidermark/status/1908958486530236762","1787555037222510594","dearspidermark"
"1908958455236530523","Sun Apr 06 19:02:17 +0000 2025","1","Jadi mellow habis denger soundtrack film Jumbo. Gak anak piatu friendly ","1908958455236530523","","","in","Mile 3.25 Tidal Inlet","0","0","0","https://x.com/hotelmonopoli/status/1908958455236530523","522354404","hotelmonopoli"
"1908957519084720272","Sun Apr 06 18:58:33 +0000 2025","2","1st time bocah liat bioskop. Liat film jumbo @Adriandhy https://t.co/2XZowPlGYb","1908957519084720272","https://pbs.twimg.com/media/Gn36vwzbQAAadIg.jpg","","in","","0","0","0","https://x.com/diditdipta/status/1908957519084720272","148267068","diditdipta"
"1908955423224594790","Sun Apr 06 18:50:14 +0000 2025","5","FANTASTIK!!! Terharu dan bangga sama @jumbofilm_id Semoga industri animasi makin terbuka lebar dengan pencapaian yang diraih film Jumbo! Gw percaya Indonesia gak kekurangan orang kreatif cuma kesempatannya aja belum ada. SAP! SAP! SAP!!! ","1908955423224594790","","","in","Indonesia","0","0","3","https://x.com/adamraidi/status/1908955423224594790","156643055","adamraidi"
"1908954826031116640","Sun Apr 06 18:47:51 +0000 2025","21","Maap kan anak iseng YANG JATUH CINTA DENGAN FİLM SATU INI MAKANYA LANGSUNG CORAT CORET WALAU MAZI PEMULA HAHAHAHA *plus a song cover since I AM SINCERELY IN LOVE WITH SELALU ADA DI NADIMU* #FilmJUMBO #JUMBO #JUMBOFanart @Adriandhy @jumbofilm_id @VisinemaID https://t.co/fUlML3MTsq","1908954826031116640","https://pbs.twimg.com/amplify_video_thumb/1908954728635281408/img/v_1w0AwsyUCY5Xlk.jpg","","in","Jakarta Capital Region","3","4","12","https://x.com/mee_raa_0128/status/1908954826031116640","1680842548347277313","mee_raa_0128"
"1908954181903527949","Sun Apr 06 18:45:18 +0000 2025","1","indonesia lgi sibuk retweet pemerintah yg kek tai dukung palestine dukung film jumbo boikot produk bntu nelayan pik 2","1908954181903527949","","","in","","0","0","0","https://x.com/urcrushtype/status/1908954181903527949","936196978953695232","urcrushtype"
"1908953017313075275","Sun Apr 06 18:40:40 +0000 2025","7","Komennya pada gak ngerti kalo ini post apresiasi dari scene ikonik film JUMBO Kalo kata gue sih Kalian semua harus Nonton JUMBO ","1908953017313075275","","","in","","0","0","0","https://x.com/sanurianioa/status/1908953017313075275","1893106011894095875","sanurianioa"
"1908952508191653907","Sun Apr 06 18:38:39 +0000 2025","1","semoga ka ryan adriandhy dan semua tim produksi jumbo panjang umur biar bisa bikin film sekeren ini lagi AMINNNNN. kl bs makin nambah lg org2 seperti mereka di indo iniii amin. w rill baru kli ini seberisik ini ngomongin film","1908952508191653907","","","in","","0","0","0","https://x.com/shadyyours/status/1908952508191653907","899838026","shadyyours"
"1908952337261248565","Sun Apr 06 18:37:58 +0000 2025","0","Sedih sekali ga bisa liat Jumbo. Sangat sangat sedih apalagi aku pecinta film animasi.","1908952337261248565","","","in","","0","1","0","https://x.com/recyanide/status/1908952337261248565","1297163494186315779","recyanide"
"1908951458579632333","Sun Apr 06 18:34:30 +0000 2025","2","not to be dramatic tapi animasi jumbo berhasil merangkul inner child jiwa anak dkv dan pecinta film genre musikal-ku!!! ","1908951462992052472","","onigirlyy","in","DKV ITS’23 ✿","0","0","0","https://x.com/onigirlyy/status/1908951462992052472","1104333377174364160","onigirlyy"
"1908950627859980482","Sun Apr 06 18:31:10 +0000 2025","1","Film Jumbo bagus banget.","1908950627859980482","","","in","Jakarta Capital Region","0","0","0","https://x.com/okaa_a/status/1908950627859980482","78226267","okaa_a"
"1908949350807634002","Sun Apr 06 18:26:06 +0000 2025","0","tapi gue NANGIS KEJER dan dengan sadar berucap gue kayak orang gapunya orang tua dah (ortu pasif) ((sama2 diurus nenek)) karakter2 film jumbo kalo disatuin masalahnya jd masalah gue semua wkwkwkwkwkwkwkwkwk","1908949352984551610","","syasyasyapa","in","","0","0","0","https://x.com/syasyasyapa/status/1908949352984551610","1206978072441831427","syasyasyapa"
"1908778852719223062","Sun Apr 06 18:25:19 +0000 2025","0","@ksoourmybae @penatakadastral @sangmantaku @HabisNontonFilm Jumbo ini IP bisa melebar banyak ga cuma film sih jadi kayanya setelah ini banyak brand yang mau masuk","1908949155311198511","","ksoourmybae","in","Indonesia","0","0","0","https://x.com/Yourpartn355125/status/1908949155311198511","1808597806107799556","Yourpartn355125"
"1908720207239274828","Sun Apr 06 18:24:26 +0000 2025","79","@Angga_Yunandaaa Netizen komennya muluk-muluk banget padahal lagi promosi film Jumbo","1908948931138158635","","Angga_Yunandaaa","in","","0","0","1","https://x.com/Althoughts__/status/1908948931138158635","1430472007179661320","Althoughts__"
