"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1910845081487126995","Fri Apr 11 23:59:03 +0000 2025","0","Please lah ini mah semuanya harus nonton film JUMBO. Honest review bagus bgt : ) #JUMBO","1910845081487126995","","","in","","0","0","0","https://x.com/evaanov/status/1910845081487126995","355170776","evaanov"
"1910635307441193212","Fri Apr 11 23:58:57 +0000 2025","0","@aishyoo aku dtg dgn ekspektasi akan gemess bgt kan sm tampilan si jumbo yg gundud ini ga nyangka kelar film trnyata berlinangan air mata","1910845054370865198","","aishyoo","in","","0","0","0","https://x.com/dwrnta/status/1910845054370865198","962263698","dwrnta"
"1910844278831464943","Fri Apr 11 23:55:52 +0000 2025","0","mvp di film Jumbo definitely bukan Don atau Meri tapi tentu saja adalah Nurman. karakter green flag yg belum tentu ada di tiap tongkrongan.","1910844278831464943","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/wyuprst/status/1910844278831464943","960338142","wyuprst"
"1910842741858193581","Fri Apr 11 23:49:46 +0000 2025","0","Udah hari keberapa rilis dan MASIH RAME BGT PENONTONNYA. You can see and feel the heart and dedication of the creators clearly. Oh to do the things you love. Bangga nonton film sebagus Jumbo. Bangga produk lokal dari seniman lokal!","1910842741858193581","","","in","","0","0","0","https://x.com/FlafiyaD/status/1910842741858193581","1273922873480974337","FlafiyaD"
"1910620769291559286","Fri Apr 11 23:45:56 +0000 2025","0","@ajaelani200 @jumbofilm_id Film Jumbo (2025) bercerita tentang Don anak yang diejek karena tubuhnya yang besar bertekad mementaskan drama dari buku cerita peninggalan orang tuanya untuk lomba bakat. Buku itu dicuri temannya Atta hingga Don bertemu Meri roh yang mencari orang tuanya. Bersama mereka","1910841780498743422","","ajaelani200","in","wherever you are","0","0","0","https://x.com/grok/status/1910841780498743422","1720665183188922368","grok"
"1910841296505229581","Fri Apr 11 23:44:01 +0000 2025","0","Ditengah ramainya film Jumbo aku mau berpendapat. Sebagai orang yg juga gemuk dari kecil kalau ada yg manggil gendut gede gebrot and ya jumbo jujur effect dan keingetnya sampai sekarang. Semoga dengan hypenya film ini nggak menormalisasi manggil orang gemuk dg Jumbo ","1910841296505229581","","","in","Indonesia","0","0","0","https://x.com/karenswinner01/status/1910841296505229581","1354098531913502720","karenswinner01"
"1910840477185622482","Fri Apr 11 23:40:46 +0000 2025","0","bukan buzzer ini honest review Jumbo dari saya. Jumbo menjadi salah satu 2025 best movie saya dan saya sgt terharu ternyata banyak masyarakat Indonesia mengapresiasi film Jumbo sampai 2 juta penonton semoga dg adanya Jumbo bisa memajukan industri film animasi di Indonesia https://t.co/LzancKUkQX","1910840477185622482","https://pbs.twimg.com/media/GoSrRy-XIAAqdOk.jpg","","in","#런쥔 #원빈 and the girls","0","0","0","https://x.com/libraryane/status/1910840477185622482","1876192638497640448","libraryane"
"1910839926502891592","Fri Apr 11 23:38:34 +0000 2025","0","Film Jumbo bakal bwt emak2 must watch!!! https://t.co/j9O4SzaX8q","1910839926502891592","https://pbs.twimg.com/ext_tw_video_thumb/1910651658360807427/pu/img/hWT4vTooCWbARu6h.jpg","","in","Indonesia","0","0","0","https://x.com/reni_triasari/status/1910839926502891592","85563757","reni_triasari"
"1910839854713254322","Fri Apr 11 23:38:17 +0000 2025","0","emang dongo2 orang indo dikasih film bagus kayak jumbo malah yg dipikirin setannya","1910839854713254322","","","in","","0","0","0","https://x.com/Milerytt/status/1910839854713254322","903663363401457664","Milerytt"
"1910838346890306015","Fri Apr 11 23:32:18 +0000 2025","0","Ada yang tau info promo film Jumbo gak ya buat hari ini? Aku cek katanya ada b2g1 tapi gapaham gimana applynya:(","1910838346890306015","","","in","","0","2","0","https://x.com/narhania/status/1910838346890306015","1418065345965826063","narhania"
"1910837330778144945","Fri Apr 11 23:28:15 +0000 2025","0","hype film jumbo ini mengingatkan gue akan film petualangan sherina dulu karena bakal bikin core memory buat banyak anak2 secara kolektif. dulu mungkin gampang karena media terbatas sekarang kayak gini tuh jarang gara-gara internet","1910837330778144945","","","in","Indonesia","0","0","0","https://x.com/talesofwkland/status/1910837330778144945","1437020040516149252","talesofwkland"
"1910837056353284513","Fri Apr 11 23:27:10 +0000 2025","0","Wtb promo b1g1 film jumbo cinepolis yg bisa pake voucher jenius or panin #wtb #zonauang️ #zonaaba https://t.co/km85xpP2Kl","1910837056353284513","https://pbs.twimg.com/media/GoSoLOYW8AATKDU.jpg","","in","","0","2","0","https://x.com/junkyuhae__/status/1910837056353284513","1263355594469249025","junkyuhae__"
"1910835117636886728","Fri Apr 11 23:19:28 +0000 2025","1","Terus bergerak naik... weekend ini ramein lagi #FilmJUMBO yuk temen-temen biar bisa tembus 4 Juta ","1910835117636886728","","","in","Indonesia","0","0","0","https://x.com/KangIndra_/status/1910835117636886728","345819752","KangIndra_"
"1910834302738194529","Fri Apr 11 23:16:14 +0000 2025","0","Adegan Don gak diajak main di film Jumbo bikin aku menangis karena teringat masa kecilku. Bedanya aku dulu cengeng tetapi Don masih kuat dan ceria. Terima kasih untuk Visinema dan Bang Ryan yang udah bikin film ini. Bagian awal tengah dan akhir film bisa bikin sedih.","1910834302738194529","","","in","Palembang, Indonesia","0","0","0","https://x.com/KhotamarW/status/1910834302738194529","1096168146333925378","KhotamarW"
"1910326446759022890","Fri Apr 11 23:13:56 +0000 2025","0","@sugondese6666 akan tetapi indikator itu gak bisa diukur lebih terukur jumlah penonton makanya disebut film terlaris kemudian ada juga rating. anyway memory penonton jumbo juga bagus sih anak-anak suka karakter dan mulai niruin perilaku karakter ada juga yang mulai gambarin gitu lucu.","1910833728038805533","","sugondese6666","in","","0","0","0","https://x.com/Cyowta/status/1910833728038805533","2320048711","Cyowta"
"1910833186873237797","Fri Apr 11 23:11:47 +0000 2025","0","Film jumbo masih kenceng guys... yang belum nonton ayo nonton... masih yakin bakalan 5 juta penonton lebih #BuzzerJumbo #BuzzerGratisJumbo","1910833186873237797","","","in","","0","0","0","https://x.com/NJackson911/status/1910833186873237797","1672986165702717441","NJackson911"
"1910832116184866996","Fri Apr 11 23:07:32 +0000 2025","1","akhirnya kesampaian juga nonton #Jumbo. Film yg terasa banget dibuat dgn sepenuh hati &amp; cinta. semoga ke depan makin banyak film2 Indonesia yg seperti ini ️️","1910832116184866996","","","in","Mataram-Malang","0","0","0","https://x.com/Putri_Sarie/status/1910832116184866996","16705556","Putri_Sarie"
"1910818505051742247","Fri Apr 11 22:13:27 +0000 2025","21","Film jumbo dituduh musyrik sama orang tua yang tontonan masa kecilnya adalah Jin &amp; Jun sama Tuyul &amp; Mbak Yul ","1910818505051742247","","","in","Indonesia","1","3","2","https://x.com/rizalakbarm_/status/1910818505051742247","2766103766","rizalakbarm_"
