"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1909758121586966976","Tue Apr 08 23:59:52 +0000 2025","0","Aku penasaran film Jumbo aku ajak sp ya","1909758121586966976","","","in","⠀ ⠐⠔ the  Coquettish' s  baby, winkeu! ಎ
⠀ 🎀 생활하기 in a dreamy ballroom ໒ ⸝⸝⸝⸝  ྀིა
⠀ ︶︶︶︶︶︶︶   ୨  ❤︎  ୧   ︶︶︶︶︶︶︶","0","2","0","https://x.com/wonyeongo/status/1909758121586966976","1852169274871476224","wonyeongo"
"1909577286812340598","Tue Apr 08 23:59:22 +0000 2025","0","@sulkycatz Mangkanya Ini kalo biasa riding the wave bakalan udah ada berita kalo si itu nonton film Jumbo bareng cucu ","1909757995300667883","","sulkycatz","in","In a Galaxy far, far away...","0","0","0","https://x.com/EbiWanKenobi/status/1909757995300667883","539577301","EbiWanKenobi"
"1909757885342793760","Tue Apr 08 23:58:56 +0000 2025","0","Kayaknya ini konteksnya krn di film Jumbo deh kaa dia jd karakter ngenes soalnya si sana","1909757885342793760","","","in","","0","0","0","https://x.com/Chichikaak/status/1909757885342793760","1857664385017327617","Chichikaak"
"1909756752511615110","Tue Apr 08 23:54:26 +0000 2025","0","Sy kl nonton film jumbo lagi berapa kali pun bakal terus nangis sihhhh. Bagus bgttt pgn nonton lagiii","1909756752511615110","","","in","bandung","0","0","0","https://x.com/naaaprianti/status/1909756752511615110","544969334","naaaprianti"
"1909756510282170547","Tue Apr 08 23:53:28 +0000 2025","0","Mak mau nonton Jumbo sama Qodrat 2!!! Merasa sedih tiap rilis film bagus di bioskop kenapa aku tinggal di kabupaten yang gak ada bioskop?","1909756510282170547","","","in","Indonesia","0","0","0","https://x.com/sisilssi/status/1909756510282170547","1510868188996993025","sisilssi"
"1909755859699442125","Tue Apr 08 23:50:53 +0000 2025","3","Nangis nonton kaluna ️ Nangis nonton Jumbo pas nyanyi nya ️ Bisa2nya film kartun bocil deep bgt ost nya","1909755859699442125","","","in","Cikarang, Indonesia","0","2","0","https://x.com/hilocokelatt/status/1909755859699442125","1132269433160790016","hilocokelatt"
"1909754995035222210","Tue Apr 08 23:47:27 +0000 2025","0","dari film jumbo kita belajar kalau perkembangan karakter anak tergantung dengan siapa dia tumbuh","1909754995035222210","","","in","","0","0","0","https://x.com/ninaninulh/status/1909754995035222210","1559828070701596677","ninaninulh"
"1909754644253098147","Tue Apr 08 23:46:03 +0000 2025","0","padahal jumbo SEBAGUS itu. mending fomo tapi mendukung animasi indonesia drpd film gajelas","1909754644253098147","","","in","rant","0","0","0","https://x.com/kezisour/status/1909754644253098147","1564069816688082946","kezisour"
"1909754519875129519","Tue Apr 08 23:45:33 +0000 2025","1","rame bgt film nya jd pengen nonton Jumbo","1909754519875129519","","","in","Karanganyar, Indonesia","0","0","0","https://x.com/myypovv/status/1909754519875129519","1334361977812963328","myypovv"
"1909526693984780391","Tue Apr 08 23:43:58 +0000 2025","0","@tanyakanrl Gua lihat-lihat dia pinter kok. Melek ama hal-hal. Kalau dia udah pinter tapi masih ngetik begini yang salah tinggal hatinya aja. Busuk. Lihat orang bahagia dia panas. Padahal itu konteksnya buat film Jumbo.","1909754122389405956","","tanyakanrl","in","","0","0","0","https://x.com/arrexaxa/status/1909754122389405956","1459394882930311169","arrexaxa"
"1909753191404909052","Tue Apr 08 23:40:16 +0000 2025","0","hi ak baru on lagi hehehe abis rehat dulu. kemarin juga aku nonton film Jumbo sama temenku!! seruuu dan bagus banget filmnya huhuhuhu mau rewatch 1000x https://t.co/cRdQ6GFnGm","1909753191404909052","https://pbs.twimg.com/media/GoDOZzYbwAAeavb.jpg","","in","Stayville no.8","0","0","0","https://x.com/hyuunez/status/1909753191404909052","1831008680588013568","hyuunez"
"1909753118923145609","Tue Apr 08 23:39:59 +0000 2025","0","Konteks nya aja film Jumbo bukan masakan istri........... Indons bro.........bener2 takut bgt klo ada orang sukses sama bahagia ","1909753118923145609","","","in","","0","0","0","https://x.com/ngelelepkuyeng/status/1909753118923145609","1000946988286754816","ngelelepkuyeng"
"1909462529845109239","Tue Apr 08 23:38:20 +0000 2025","0","@tanyakanrl bodo amat mau dibilang fomo atau apapun. tapi gue ga malu dan rugi setelah nonton film jumbo ini film bagus banget worth to hype ampe nembus 2-3jt views apalagi dibuat sama kumpulan orang2 hebat di indo.","1909752704664322387","","tanyakanrl","in","♥︎아포방포♥︎ 🐨🐹🐱🐿🐥🐯🐰 ","0","0","0","https://x.com/zky_957/status/1909752704664322387","868510002763321344","zky_957"
"1909750980000006430","Tue Apr 08 23:37:43 +0000 2025","0","semoga bisa makin maju industri animasi indonesia lewat film jumbo ini... amen","1909752548564910090","","wookxian","in","ina/eng/한","0","0","0","https://x.com/wookxian/status/1909752548564910090","94770673","wookxian"
